code	product_name	ingredients_text	categories	brands	countries	countries_tags
3948719127465	HIDE & SEEK Choco Chip Creme Sandwiches	REFINED WHEAT FLOUR (MAIDA), SUGAR, REFINED PALM OIL, CHOCO CHIPS (12%) SUGAR, EDIBLE VEGETABLE FAT (HYDROGENATED OILS), COCOA SOLIDS, DEXTROSE, EMULSIFIER OF VEGETABLE ORIGIN (SOY LECITHIN) AND ARTIFICIAL FLAVOURING SUBSTANCES-VANILLAT INVERT SUGAR SYRUP, COCOA SOLIDS (1.5%), RAISING AGENTS (503, 500) 1, 1ODISED SALT AND EMULSIFIERS OF VEGETABLE ORIGIN (SOY LECITHIN, 472e1 CONTAINS PERMITTED NATURAL [150 dj AND SYNTHETIC (1291 FOOD COLOURS AND ADDED FLAVOURS (ARTIFICIAL FLAVOURING SUBSTANCES CHOCOLATE, STRAWBERRY) CONTAINS: WHEAT, SOY HIDE&SEEK ORANGE FLAVOURED CHOCO CHIP SANDWICH BISCUITS INGREDIENTS:REFINED WHEAT FLOUR (MAIDA), SUGAR, REFINED PALM OIL, CHOCO CHIPS (12%) SUGAR, EDIBLE VEGETABLE FAT (HYDROGENATED OILS.COCOA SOLIDS, DEXTROSE, EMULSIFIER OF VEGETABLE ORIGIN (SOY LECITHIN) AND ARTIFICIAL FLAVOURING SUBSTANCES VANILLA 1235) INVERT SUGAR SYRUP, COCOA SOLIDS (1.5%), RAISING AGENTS (503 (1), 500 (1) 1. ODISED SALT, AND EMULSIFIERS OF VEGETABLE ORIGINI SOY LECITHIN, 472e). CONTAINS PERMITTED NATURAL (150) AND SYNTHETIC [110] FOOD COLOURS AND ADDED FLAVOURS (ARTIFICIAL FLAVOURING SUBSTANCES-ORANGE, CHOCOLATE). CONTAINS: WHEAT, SOY  HIDE & SEEK VANILLA FLAVOURED CHOCO CHIP SANDWICH BISCUITS INGREDIENTS REFINED WHEAT FLOUR (MAIDA), SUGAR, REFINED PALM OIL, CHOCO CHIPS (12%) SUGAR, EDIBLE VEGETABLE FAT (HYDROGENATED OILS), COCOA SOLIDS, DEXTROSE, EMULSIFIER OF VEGETABLE ORIGIN (SOY LECITHIN) AND ARTIFICIAL FLAVOURING SUBSTANCES VANILLA 1. INVERT SUGAR SYRUP, COCOA SOLIDS (1.5%), RAISING AGENTS [503 (1), 500], 10DISED SALT AND EMULSIFIERS OF VEGETABLE ORIGINI SOY LECITHIN, 472e CONTAINS PERMITTED NATURAL COLOUR 150 d) AND ADDED FLAVOURS (ARTIFICIAL FLAVOURING SUBSTANCES CHOCOLATE, VANILLA). CONTAINS: WHEAT, SOY • HIDE&SEEK CHOCOLATE FLAVOURED CHOCO CHIP SANDWICH BISCUITS INGREDIENTS:REFINED WHEAT FLOUR (MAIDA) SUGAR, REFINED PALM OIL, CHOCO CHIPS (12%) ISUGAR, ELLE VEGETABLE FAT (HYDROGENATED OILS). COCOA SOLIDS, DEXTROSE, EMULSIFIER OF VEGETABLE ORIGIN (SOY LECITHIN) AND ARTIFICIAL FLAVOURING SUBSTANCES-VANILLA, COCOA SOLIDS (49INVERT SUGAR SYRUP, RAISING AGENTS (503 (1), 500 (1) 1, IODISED SALT, EMULSIFIERS OF VEGETABLE ORIGINI SOY LECITHIN, 47201 CO FLA CONTA ANS PERMITTED NATURAL COLOUR (1500) AND ADDED ARTIFICIAL FLAVOURING SUBSTANCES CHOCOLATE, VANILLA). WHEAT, SOY	en:biscuits	Parle	en:india	en:india
3948719128608	Parle g  Royal				en:India	en:india
3948719131165	Parle 20 20			Parle	en:India	en:india
3948719136504	fab burbon chocolate			parle	en:India	en:india
3948721000039			Food		en:india	en:india
3948721000176	Prabhuji khatta meetha 1kg				en:India	en:india
3948721000626	Prabhuji jhal chanachur 1kg (22)				en:India	en:india
3948721000695	Prabhuji aloo bhujia 1kg				en:India	en:india
3948725000370	Sunfeast marie light  active	biscuit			en:India	en:india
3948725000622					en:india	en:india
3948725005856			en:noodles		en:india	en:india
3948725013790					en:india	en:india
3948725014988					en:india	en:india
3948725015527	sunfeast bounce				en:India	en:india
3948725016258			Biscuit (cookie) snack w chocolate filling		United Kingdom, en:india	en:india,en:united-kingdom
3948725101381					India	en:india
3948725104641				Sunfeast	en:India	en:india
3948725105150	B natural Apple				en:India	en:india
3948725114039					en:India	en:india
3948725118938					en:India	en:india
3948725132866	Sunfeast			Sunfeast	en:India	en:india
3948747000259	Mili premium tea		en:teas	Wagh bakri	en:India	en:india
3948747000341	Mili premium leaf tea			Wagh bakri	en:India	en:india
3948747000938	Strong dust tea		teas	Wagh Bakri	India	en:india
3948764011184					en:india	en:india
3948764011252	CocaCola		Beverages and beverages preparations, Beverages, Sweetened beverages, en:colas	Coca Cola	en:India	en:india
3948764012273	Coca cola Soft Drink 750ml	Carbonated water ,Sugar, Acidity Regulator (338), Caffeine (8.7 mg/100g), Colour (150d), Flavours (Natural Flavoring substances)	Beverages, Carbonated drinks, Sodas, Colas, Cola with sugar and artificial sweetener, en:sweetened-beverages	Coca cola	India	en:india
3948764012303	Coca cola 1ltr	CARBONATED WATER, SUGAR, ACIDITY REGULATOR (338), CAFFEINE (8.7 mg/100 g). COLOUR (150d), FLAVOURS (NATURAL FLAVOURING SUBSTANCES).	Beverages and beverages preparations, Beverages, Carbonated drinks, Sodas, Cold Drink, en:colas		en:India	en:india
3948764012501	Coca cola 2ltr		en:colas		en:India	en:india
3948764012600	Coca cola 400		en:colas	Coca-Cola	United States, en:india	en:india,en:united-states
3948764012907	Coco cola				en:India	en:india
3948764012914	Cocacola zero		Beverages, Carbonated drinks, Artificially sweetened beverages, Sodas, Diet beverages, Colas, Diet sodas, Diet cola soft drink, en:sweetened-beverages	Cocacola	India	en:india
3948764021060	Thums up		Beverages	Coca cola	en:India	en:india
3948764021251	3948764021251				en:india	en:india
3948764022272	Fanta		en:orange-soft-drinks	Fanta	en:India	en:india
3948764022708	FANTA				en:India	en:india
3948764022913	fanta coca cola	Everest black pepper	Beverages, Carbonated drinks, Sodas, Pran Lichi	Everest Turmeric powder tikha lal	en:India	en:india
3948764032271	Sprite	CARBONATED WATER, SUGAR, ACIDITY REGULATORS (330, 331(1), PRESERVATIVE (211), SWEETENER (960), FLAVOURS (NATURAL FLAVORING SUBSTANCES).	Boissons et préparations de boissons,Boissons,Boissons gazeuses,Boissons édulcorées,Sodas,Boissons avec sucre ajouté	Coca Cola	Inde	en:india
3948764032301		CARBONATED WATER, SUGAR, ACIDITY REGULATORS (330, 331(iii)), PRESERVATIVE (211), FLAVOURS (NATURAL FLAVOURING SUBSTANCES).	Beverages and beverages preparations, Beverages, Carbonated drinks, Sodas, A, en:artificially-sweetened-beverages		en:india	en:india
3948764032400	sprite	CARBONATED WATER, SUGAR, ACIDITY REGULATORS (330, 331|(iii), PRESERVATIVE (211), FLAVOURS (NATURAL FLAVOURING SUBSTANCES).	lemon lime flavoured carbonated water	coca cola	United States,India	en:india,en:united-states
3948764032707	Sprite		Beverages and beverages preparations, Beverages, Carbonated drinks, Waters, Carbonated waters, en:sodas	Coca-Cola Company	en:india	en:india
3948764032806	3948764032806				en:India	en:india
3948764032905					United States, en:india	en:india,en:united-states
3948764032912	Sprite	Sprite	Beverages, Carbonated drinks, Sodas	Sprite, Coca-Cola	en:India	en:india
3948764041259	Thumbs Up (Indian coke)		en:sodas	Coca Cola Company	United Kingdom, en:india	en:india,en:united-kingdom
3948764042270	Thumbs Up 750ml pet		Beverages, Carbonated drinks, Sodas	Thumps up	en:India	en:india
3948764042508					en:India	en:india
3948764042805		CARBONATED WATER, SUGAR, ACIDITY REGULATOR(338), CAFFEINE (8.3 mg/100g) COLOR (150d), FLAVOURS(NATURAL, NATURE-IDENTICAL FLAVOUR(COLA) FLAVOURING SUBSTANCE)	Cold Drink,ThumsUp		en:india	en:india
3948764042904	Thumbs Up		Thumms up, en:sodas		en:india	en:india
3948764042911	thums up		Boissons et préparations de boissons,Boissons,Boissons gazeuses,Sodas,Sodas au cola,Boissons avec sucre ajouté	thumsup	Inde	en:india
3948764052279	Limca line lemon flv 750ml			Coke	en:India	en:india
3948764052309	Limca 1ltr		en:artificially-sweetened-beverages		en:India	en:india
3948764052705					United States, en:india	en:india,en:united-states
3948764052910	Limca	parig	en:sodas		en:India	en:india
3948764061189					en:india	en:india
3948764061257	Diet coke	carbonated water, caramel color, aspartame, phosphoric acid, potassium benzoate, natural flavors, citric acid, and caffeine	Beverages and beverages preparations, Beverages, Artificially sweetened beverages, Diet beverages, en:diet-cola-soft-drink	Coca-Cola	India	en:india
3948764072017					en:India	en:india
3948764072277	Soda 750 ml		en:sodas		en:India	en:india
3948764082405			en:waters		en:India	en:india
3948764082764	Packaged Drinking Water	TREATED WATER, SALTS OF SODIUM, MAGNESIUM AND CALCIUM	Beverages, Waters, Drinking water	Schweppes	en:India	en:india
3948764092206	Maaza	mango	en:sweetened-beverages		en:India	en:india
3948764092282					en:India	en:india
3948764092305	3948764092305		Garam masala		en:India	en:india
3948764092800	maaza		Cool drink, en:sweetened-beverages	coco-cola	en:India	en:india
3948764111259	Coca cola zero 300ml can MFD10/04/2025		en:diet-cola-soft-drink		en:India	en:india
3948764112270	Zero cocacola				en:India	en:india
3948764112751	Coke Zero Sugar		Be	Coca Cola	en:india	en:india
3948764112911	NETQUANTITY:				en:India	en:india
3948764175022	Maaza	water, mango pulp (11.5%). sugar, acidity regulators (330, 331(iii)), stabilizer (466) antioxidant (300) sweetener (950), colour (110) mango flavours (nature-identical & artificial flavoring substances). steviol glycosides.	Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Sweetened beverages	Maaza	India	en:india
3948764175091	maaza		Beverages, Sweetened beverages	Tetra Pak	United States, en:india	en:india,en:united-states
3948764211256	Ginger ale				en:India	en:india
3948764311253			en:sodas		en:India	en:india
3948764361364			Fruit Drink		en:india	en:india
3948764362309	Minute maid pulpy orenge		Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Plant-based beverages, Juices and nectars, en:orange-juices	Drink	en:India	en:india
3948764362750	pulpy orange				en:India	en:india
3948764972058					en:India	en:india
3948781000086	Sunrise chicken curry masala		en:meals-with-chicken		en:India	en:india
3948781002721	Sunrise Saunf				en:India	en:india
3948786071005	Everest pav bhaji masala			Everest	en:India	en:india
3948786091003					en:India	en:india
3948786131006	Everest sbji masala				en:IN	en:india
3948786270507					en:India	en:india
3948786280254	kasuri methi		en:wheat-flours	EVEREST	en:India	en:india
3948808000983	weikfield				en:India	en:india
3948808004790	weikfield				en:India	en:india
3948860630241			Non food products, Open Products Facts		India	en:india
3948860630432					en:India	en:india
3948860630708	Fevicol			Fevicol	en:India	en:india
3948864392206	Jolo chip				en:India	en:india
3948888005717	lemoneez	Water, Lemon Juice Concentrate (23%) & Preservative (INS 224).	Lemon juice concentrate	dabur	India	en:india
3960001006777	cherry candied Karonda		snacks	Ask foods	India	en:india
3961696121707				Milo	en:india	en:india
3961900011596				Kellogg's	en:India	en:india
3964491366052	Kurkure YUMMY CHEESE PLAV			Kurkure 20rs	en:India	en:india
3967262180116					en:india	en:india
3969754004986			Water		en:india	en:india
3988106018280					en:india	en:india
3990020265039			Jaggery		en:india	en:india
4000210000063	Bikano Aloo bhujia				en:India	en:india
4000417224002	Ritter Sport Noir Noisettes Entières	Sucre, pâte de cacao, _noisettes_, beurre de cacao, beurre concentré (_lait_), émulsifiant : lécithine (de _soja_), arôme naturel.	Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs, Chocolats aux noisettes, Chocolats noirs aux noisettes	Ritter Sport	Denmark, France, Germany, India, en:morocco	en:denmark,en:france,en:germany,en:india,en:morocco
4000417451705	Ritter Sport Mini Mix 18er Beutel			Ritter Sport	India	en:india
4000781000059	....				en:India	en:india
4001206322077					en:india	en:india
4001246134845					en:india	en:india
4001260092206					en:India	en:india
4001362316071					en:India	en:india
4001457031018					en:India	en:india
4001860146491					en:india	en:india
4001907952306					en:india	en:india
4002734611916					India	en:india
4003583209620					en:India	en:india
4004042630085		NATURLICHES MINERAL WASSER	Getränke, Kohlensäurehaltige Getränke, Wasser, Quellwasser, Mineralwasser, Selterswasser, Natürliches Mineralwasser, Natürliches Mineralwasser mit Kohlensäure versetzt, Natürliches Mineralwasser mit wenig Kohlensäure versetzt		Inde,États-Unis	en:india,en:united-states
4005292001557	Impact Mints Ice Mints	Sorbitol (INS420), flavourings, aspartame (INS951), anti-caking agent (magnesium salts of fatty acids (INS470iii)), vegetable oils (coconut, palm), acesulfame K(INS950). CONTAINS ADDED FLAVOUR (NATURAL FLAVOURING SUBSTANCES-PEPPERMINT & MENTHOL).	Candies	Impact Mints	India	en:india
4005292006859					en:India	en:india
4005292008761	XYLITOL GUM LEMON FLAVOUR		en:chewing-gum	Impact mints	en:India	en:india
4005292008792	Xylitol Gum Lime & Mint Flavour		Snacks,Sweet snacks,Confectioneries,Chewing gum	Impact Minis	India	en:india
4005292650229	Impact mint	Sorbitol N6420) citric acid N6330) flavourings, anf-caking agent (magnesium salts of fatty acids/N5470. vegetable oils/coconut, palm). aspartame NSP51) acesulfame KNSP50) CONTAINS ADDED FLAVOUR NATURAL & ARTIFICIAL FLAVOURING SUBSTANCES-COLA & MINT	Plant-based foods and beverages, Plant-based foods, Condiments, Culinary plants, Aromatic plants, Herbs, Mint, en:confectioneries		en:India	en:india
4005292650670	Impact Mints Watermelon Mints	D-sorbitol (INS420), citric acid (INS330), flavourings, anti-caking agent (magnesium salts of fatty acids (INS470)), vegetable oils (coconut, palm), aspartame (INS951), watermelon fruit powder, acesulfame K(INS950). CONTAINS ADDED FLAVOUR (NATURAL & ARTIFICIAL FLAVOURING SUBSTANCES - WATERMELON & PEPPERMINT).	candies	Impact Mints	India	en:india
4005292654234					en:India	en:india
4005808516261	Nivea Sun Protect & Moisture		en:open-beauty-facts	Nivea	en:India	en:india
4005900205711					en:India	en:india
4005900654717	Nivea natural glow sensitive				en:India	en:india
4006184604306					en:India	en:india
4006481664256	Durga peanut chakka				en:India	en:india
4006684370121					en:India	en:india
40072494	BB Royal Organic Toor Dal	Toor Dal	Toor dal	BB Royal	India	en:india
4007272751278	Bombay hot bhujia 400g				en:India	en:india
4007273656565	Garlic bread	100% Whole Wheat Flour (Chakki Fresh Atta), Yeast, Sunflower Gluten, Garlic Bread Seasoning (Garlic Powder, Dried Garlic, Onion Powder, Chilli Flakes, Basil. Parsley, Oregano), Iodised Salt, Cane Sugar, Cultured Wheat Flour, Vitamin C.		Zero Maida	en:India	en:india
4007711502041					en:india	en:india
4008400351926	Hanuta Minis	Zucker, pflanzliche Fette (Palm, Shea), _Haselnüsse_ (13 %), _Weizenmehl_ (12,5 %), _Süssmolkenpulver_, fettarmer Kakao, _Vollmilchschokolade_ (Zucker, _Vollmilchpulver_, Kakaobutter, Kakaomasse, Emulgator Lecithine (_Soja_), Vanillin), _Magermilchpulver_, _Butterreinfett_, Aromen, Salz, Halbbitterschokolade (Zucker, Kakaomasse, Kakaobutter, Emulgator Lecithine (_Soja_), Vanillin), Emulgator Lecithine (_Soja_), Traubenzucker, Backtriebmittel Natriumhydrogencarbonat, Vanilin.	Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Wafers, Stuffed wafers, en:pastries	Ferrero	Germany,India,Italy,Malaysia	en:germany,en:india,en:italy,en:malaysia
4008417323008	Mushroom		Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Vegetables based foods, Fresh foods, Fresh plant-based foods, Fresh vegetables		en:India	en:india
40091133	chawal bb				en:India	en:india
40101871	Amandes organiques		Plant-based foods and beverages,Plant-based foods,Nuts and their products,Nuts,Almonds	BB Royal	India	en:india
40109373	bb royal				en:India	en:india
4012049954615	idli rava				en:India	en:india
4012824401075	Yogi Tea Teabags	Cardamom* (17%), fennel* (17%), coriander*, barley malt*, liquorice* (13%), peppermint* (9%), ginger* (6%), cinnamon*, black pepper*, cloves*.	teas,Tea bags	Yogi Tea	India	en:india
40133683	bb royal				en:India	en:india
40135861	Organic			Royal	en:india	en:india
4014162014399	DENITROL JBL 100ML			JBL	en:india	en:india
4014162230423	FERROPOL JBL 250ML			JBL	en:india	en:india
4014162249104	JBL CALCIUM MARIN 500GR			JBL	en:india	en:india
4014162251572	JBL DETOXOL 250ML			JBL	en:india	en:india
40176443	kasoori methi	Dried fenugreek leaves	Plant-based foods and beverages, Plant-based foods, Condiments, Culinary plants, Aromatic plants, Aromatic-herbs, Fenugreek products, Fenugreek leaves, Dried fenugreek leaves	BB Royal	India	en:india
4019041001057	Roasted Chana with skin	Roasted chickpeas with skin	Salty roasted chickpeas	Schani	en:india	en:india
4021912006023	Der Hanftrunk	eau, malt, orge, sucre, chanvre, houblon	Boissons et préparations de boissons, Boissons, Boissons alcoolisées, Bières	Cannabia	Francia,Alemania,Grecia,India,España	en:france,en:germany,en:greece,en:india,en:spain
4032764856759	LEMON PICKLE			crackery	en:india	en:india
40410906					en:India	en:india
4043969954690					en:india	en:india
4056489797869	Destinato Tè Nero	100% tè nero, deteinato.	Te-deteinato,Bevande,Te		India	en:india
4060064729206	jk urad bori				en:India	en:india
4061445096726	Davidoff Rich aroma		en:coffees	Davidoff	Poland, en:india	en:india,en:poland
4061458191135				Moser Roth	en:India	en:india
4064613610083					en:India	en:india
4066684506661					en:India	en:india
4073743239965	The Whey Decadent Chocolate Flavour			MyProtein	en:India	en:india
4077944035463	Classic dahi				en:India	en:india
4088600023700	Handmade Chocolate Orange Honeycomb	Sugar, MILK CHOCOLATE (32%) (Sugar, Cocoa Butter, Skimmed Milk Powder, Cocoa Mass, Milk Powder, Anhydrous Milk Fat, Emulsifier: Lecithins (Soya); Natural Vanilla Flavouring), Glucose Syrup, Water, Raising Agent: Sodium Carbonates; Natural Orange Flavouring, Colour: Carotenes. MILK CHOCOLATE CONTAINS COCOA SOLIDS 29% MINIMUM, MILK SOLIDS 20% MINIMUM.	Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies	Aldi	India,United Kingdom	en:india,en:united-kingdom
4088600570877					en:india	en:india
